TT,Mã HP,Số TC,Lớp học phần,Khóa học,Khóa tổ chức,Số SV dự kiến,Số SV đã ĐK,Hình thức học,Tuần học,Ngày BĐ,Ngày KT,Số tiết /tuần,Thứ,Tiết BĐ,Số tiết,Phòng học,Cơ sở đào tạo,Giáo Viên,Khoa/Viện
1530,ETE30018,5,Kỹ thuật viễn thông(224.1)_DAMH_01,K62,K62,40,0,DAMH,25 -> 29,02/18/2025,03/18/2025,5,3,6,3,C_203_cs2,Cơ sở 2,Nguyễn Thị Quỳnh Hoa,Kỹ thuật - Công nghệ
1531,ETE30018,5,Kỹ thuật viễn thông(224.1)_DAMH_01,K62,K62,40,0,DAMH,32 -> 37,04/07/2025,05/12/2025,5,2,6,5,PTH_KTVT,Cơ sở 2,Nguyễn Thị Quỳnh Hoa,Kỹ thuật - Công nghệ
1532,ETE30021,3,Tổ chức và quy hoạch mạng viễn thông(224.1)_LT_01_(TC),K62,K62,35,0,LT,"23 -> 29, 31",02/05/2025,04/02/2025,2,4,6,4,C_102_cs2,Cơ sở 2,Nguyễn Thị Kim Thu,Kỹ thuật - Công nghệ
1533,ETE30021,3,Tổ chức và quy hoạch mạng viễn thông(224.1)_LT_01_(TC)_TH_01,K62,K62,17,0,TH/TN,"28, 29, 31 -> 34",03/13/2025,04/24/2025,3,5,6,5,PTH_KTVT,Cơ sở 2,Nguyễn Thị Kim Thu,Kỹ thuật - Công nghệ
1534,ETE30022,3,Thông tin quang(224.1)_LT_01_(TC),K62,K62,35,0,LT,"26 -> 29, 31",02/24/2025,03/31/2025,2,2,2,4,C_301_cs2,Cơ sở 2,Nguyễn Thị Quỳnh Hoa,Kỹ thuật - Công nghệ
1535,ETE30022,3,Thông tin quang(224.1)_LT_01_(TC),K62,K62,35,0,LT,"26 -> 29, 31",02/25/2025,04/01/2025,2,3,9,2,C_102_cs2,Cơ sở 2,Nguyễn Thị Quỳnh Hoa,Kỹ thuật - Công nghệ
1536,ETE30022,3,Thông tin quang(224.1)_LT_01_(TC)_TH_01,K62,K62,17,0,TH/TN,32 -> 37,04/08/2025,05/13/2025,3,3,6,5,PTH_KTVT,Cơ sở 2,Nguyễn Thị Quỳnh Hoa,Kỹ thuật - Công nghệ
1537,ETE30023,3,Thông tin vệ tinh(224.1)_LT_01_(TC),K62,K62,35,0,LT,"23 -> 29, 31",02/07/2025,04/04/2025,2,6,2,4,C_202_cs2,Cơ sở 2,Cao Thành Nghĩa,Kỹ thuật - Công nghệ
1538,ETE30023,3,Thông tin vệ tinh(224.1)_LT_01_(TC)_TH_01,K62,K62,17,0,TH/TN,"28, 29, 31 -> 34",03/14/2025,04/25/2025,3,6,6,5,PTH_KTVT,Cơ sở 2,Cao Thành Nghĩa,Kỹ thuật - Công nghệ
1539,ETE30026,3,Điện tử công suất(224.1)_LT_01_(TC),K62,K62,35,0,LT,"23 -> 29, 31 -> 33",02/07/2025,04/18/2025,2,6,2,3,C_102_cs2,Cơ sở 2,Lê Đình Công,Kỹ thuật - Công nghệ
1540,ETE30026,3,Điện tử công suất(224.1)_LT_01_(TC)_TH_01,K62,K62,17,0,TH/TN,"28, 29, 31 -> 34",03/14/2025,04/25/2025,3,6,6,5,PTH_ĐTVT,Cơ sở 2,Lê Đình Công,Kỹ thuật - Công nghệ
1541,ETE30027,3,Xử lý ảnh và thị giác máy tinh(224.1)_LT_01_(TC),K62,K62,35,0,LT,"23 -> 29, 31",02/05/2025,04/02/2025,2,4,2,4,C_202_cs2,Cơ sở 2,Nguyễn Thị Kim Thu,Kỹ thuật - Công nghệ
1542,ETE30027,3,Xử lý ảnh và thị giác máy tinh(224.1)_LT_01_(TC)_TH_01,K62,K62,17,0,TH/TN,"28, 29, 31 -> 34",03/13/2025,04/24/2025,3,5,1,5,PTH_ĐTVT,Cơ sở 2,Nguyễn Thị Kim Thu,Kỹ thuật - Công nghệ
1543,ETE30028,3,Phân tích thiết kế hệ thống(224.1)_LT_01,K62,K62,35,0,LT,"23 -> 29, 31 -> 33",02/05/2025,04/16/2025,2,4,6,3,C_103_cs2,Cơ sở 2,Cao Thành Nghĩa,Kỹ thuật - Công nghệ
1544,ETE30028,3,Phân tích thiết kế hệ thống(224.1)_LT_01_TH_01,K62,K62,17,0,TH/TN,"28, 29, 31 -> 34",03/13/2025,04/24/2025,3,5,6,5,PTH_ĐTVT,Cơ sở 2,Cao Thành Nghĩa,Kỹ thuật - Công nghệ
1545,ETE30029,4,Đồ án II(224.1)_DAMH_01,K62,K62,40,0,DAMH,"23 -> 29, 31 -> 35",02/03/2025,04/28/2025,5,2,13,1,P_DA_CS2_2,Cơ sở 2,Nguyễn Thị Kim Thu,Kỹ thuật - Công nghệ
1546,ETT30001,4,Công nghệ vi điện tử(224.1)_DAMH_01,K65,K65,20,0,DAMH,25 -> 29,02/19/2025,03/19/2025,4,4,6,5,D3.103,Cơ sở 1,Nguyễn Thị Quỳnh Hoa,Kỹ thuật - Công nghệ
1547,ETT30001,4,Công nghệ vi điện tử(224.1)_DAMH_01,K65,K65,20,0,DAMH,25 -> 29,02/20/2025,03/20/2025,4,5,6,4,D3.103,Cơ sở 1,Nguyễn Thị Quỳnh Hoa,Kỹ thuật - Công nghệ
1548,ETT30001,4,Công nghệ vi điện tử(224.1)_DAMH_01,K65,K65,20,0,DAMH,"30, 32 -> 36",03/26/2025,05/07/2025,4,4,6,5,A0 408,Cơ sở 1,Nguyễn Thị Quỳnh Hoa,Kỹ thuật - Công nghệ
1549,ETT30003,3,Linh kiện bán dẫn(224.1)_LT_01,K65,K65,20,0,LT,25 -> 29,02/19/2025,03/19/2025,2,4,3,3,B3_101,Cơ sở 1,Nguyễn Thị Quỳnh Hoa,Kỹ thuật - Công nghệ
1550,ETT30003,3,Linh kiện bán dẫn(224.1)_LT_01,K65,K65,20,0,LT,25 -> 29,02/20/2025,03/20/2025,2,5,3,3,B1_102,Cơ sở 1,Nguyễn Thị Quỳnh Hoa,Kỹ thuật - Công nghệ
1551,ETT30003,3,Linh kiện bán dẫn(224.1)_LT_01_TH_01,K65,K65,20,0,TH/TN,"30, 32 -> 36",03/27/2025,05/08/2025,5,5,6,5,A0 408,Cơ sở 1,Nguyễn Thị Quỳnh Hoa,Kỹ thuật - Công nghệ
2024,INF30064,4,Lập trình hướng đối tượng(224.2)_DAMH_01_(SP Tin)_TH_02,K65,K65,21,0,TH/TN,"28 -> 30, 32 -> 38",03/10/2025,05/19/2025,3,2,1,3,TTKT. 501,Cơ sở 1,Trần Thị Kim Oanh,Kỹ thuật - Công nghệ
2036,INF30064,4,Lập trình hướng đối tượng(224.2)_LT_02_TH_10,K65,K65,18,0,TH/TN,"23 -> 30, 32 -> 38",02/03/2025,05/19/2025,3,2,1,2,TTKT. 505,Cơ sở 1,Nguyễn Quang Ninh,Kỹ thuật - Công nghệ
2040,INF30064,4,Lập trình hướng đối tượng(224.2)_LT_03_TH_12,K65,K65,18,0,TH/TN,"23 -> 30, 32 -> 38",02/03/2025,05/19/2025,3,2,7,2,TTKT. 602,Cơ sở 1,Đặng Hồng Lĩnh,Kỹ thuật - Công nghệ
2041,INF30064,4,Lập trình hướng đối tượng(224.2)_LT_03_TH_13,K65,K65,18,0,TH/TN,"23 -> 30, 32 -> 38",02/03/2025,05/19/2025,3,2,9,2,TTKT. 505,Cơ sở 1,Đặng Hồng Lĩnh,Kỹ thuật - Công nghệ
2045,INF30064,4,Lập trình hướng đối tượng(224.2)_LT_04_TH_15,K65,K65,18,0,TH/TN,"23 -> 30, 32 -> 38",02/03/2025,05/19/2025,3,2,2,2,TTKT. 602,Cơ sở 1,Đặng Hồng Lĩnh,Kỹ thuật - Công nghệ
2046,INF30064,4,Lập trình hướng đối tượng(224.2)_LT_04_TH_16,K65,K65,18,0,TH/TN,"23 -> 30, 32 -> 38",02/03/2025,05/19/2025,3,2,4,2,TTKT. 602,Cơ sở 1,Đặng Hồng Lĩnh,Kỹ thuật - Công nghệ
2056,INF30064,4,Lập trình hướng đối tượng(224.2)_LT_06,K65,K65,36,0,LT,"23 -> 30, 32 -> 38",02/03/2025,05/19/2025,3,2,9,2,B3_101,Cơ sở 1,Trần Thị Kim Oanh,Kỹ thuật - Công nghệ
2077,INF30093,4,Lập trình máy tính(224.2)_DAMH_01_(CNTT_CLC),K65,K65,15,0,DAMH,"23 -> 30, 32 -> 38",02/03/2025,05/19/2025,3,2,11,1,Phòng Đồ án 9,Cơ sở 1,Hoàng Hữu Việt,Kỹ thuật - Công nghệ
1887,INF20007,3,Trí tuệ nhân tạo(224.2)_LT_01,K63,K63,50,0,LT,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,3,6,3,3,B1_102,Cơ sở 1,Hoàng Hữu Việt,Kỹ thuật - Công nghệ
1888,INF20007,3,Trí tuệ nhân tạo(224.2)_LT_02,K63,K63,50,0,LT,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,1,3,D3_204,Cơ sở 1,Hoàng Hữu Việt,Kỹ thuật - Công nghệ
1889,INF20007,3,Trí tuệ nhân tạo(224.2)_LT_03,K63,K63,50,0,LT,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,1,3,D3.104,Cơ sở 1,Hoàng Hữu Việt,Kỹ thuật - Công nghệ
1890,INF20007,3,Trí tuệ nhân tạo(224.2)_LT_04,K63,K63,50,0,LT,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,3,6,1,3,PHLT_KTCN202,Cơ sở 1,Võ Đức Quang,Kỹ thuật - Công nghệ
1891,INF20007,3,Trí tuệ nhân tạo(224.2)_LT_05,K63,K63,50,0,LT,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,3,6,8,3,A3 404,Cơ sở 1,Võ Đức Quang,Kỹ thuật - Công nghệ
1892,INF20007,3,Trí tuệ nhân tạo(224.2)_LT_06,K63,K63,50,0,LT,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,3,3,D3_303,Cơ sở 1,Võ Đức Quang,Kỹ thuật - Công nghệ
1893,INF20009,3,Hệ điều hành(224.2)_LT_01,K64,K64,60,0,LT,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,2,5,6,2,B3_502,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
1894,INF20009,3,Hệ điều hành(224.2)_LT_01_TH_01,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,4,2,TTKT. 601,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
1895,INF20009,3,Hệ điều hành(224.2)_LT_01_TH_02,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,8,2,TTKT. 601,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
1896,INF20009,3,Hệ điều hành(224.2)_LT_01_TH_03,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,3,6,2,2,TTKT. 601,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
1897,INF20009,3,Hệ điều hành(224.2)_LT_02,K64,K64,60,0,LT,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,2,6,6,2,B2_504,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
1898,INF20009,3,Hệ điều hành(224.2)_LT_02_TH_01,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,3,6,4,2,TTKT. 601,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
1899,INF20009,3,Hệ điều hành(224.2)_LT_02_TH_02,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,3,6,8,2,TTKT. 601,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
1900,INF20009,3,Hệ điều hành(224.2)_LT_02_TH_03,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/08/2025,05/24/2025,3,7,2,2,TTKT. 506,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
1901,INF20009,3,Hệ điều hành(224.2)_LT_03,K64,K64,60,0,LT,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,2,4,1,2,B1 304,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
1902,INF20009,3,Hệ điều hành(224.2)_LT_03_TH_01,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/08/2025,05/24/2025,3,7,4,2,TTKT. 507,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
1903,INF20009,3,Hệ điều hành(224.2)_LT_03_TH_02,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/08/2025,05/24/2025,3,7,6,2,TTKT. 507,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
1904,INF20009,3,Hệ điều hành(224.2)_LT_03_TH_03,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/08/2025,05/24/2025,3,7,8,2,TTKT. 508,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
1905,INF20009,3,Hệ điều hành(224.2)_LT_04,K64,K64,60,0,LT,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,2,5,4,2,A2 101,Cơ sở 1,Nguyễn Thúy Hòa,Kỹ thuật - Công nghệ
1906,INF20009,3,Hệ điều hành(224.2)_LT_04_TH_01,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,2,2,TTKT. 601,Cơ sở 1,Nguyễn Thúy Hòa,Kỹ thuật - Công nghệ
1907,INF20009,3,Hệ điều hành(224.2)_LT_04_TH_02,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,4,2,TTKT. 501,Cơ sở 1,Nguyễn Thúy Hòa,Kỹ thuật - Công nghệ
1908,INF20009,3,Hệ điều hành(224.2)_LT_04_TH_03,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,6,2,TTKT. 601,Cơ sở 1,Nguyễn Thúy Hòa,Kỹ thuật - Công nghệ
1909,INF20009,3,Hệ điều hành(224.2)_LT_05,K64,K64,60,0,LT,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,2,3,9,2,B3_201,Cơ sở 1,Nguyễn Thúy Hòa,Kỹ thuật - Công nghệ
1910,INF20009,3,Hệ điều hành(224.2)_LT_05_TH_01,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,8,2,TTKT. 601,Cơ sở 1,Nguyễn Thúy Hòa,Kỹ thuật - Công nghệ
1911,INF20009,3,Hệ điều hành(224.2)_LT_05_TH_02,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,2,2,TTKT. 601,Cơ sở 1,Nguyễn Thúy Hòa,Kỹ thuật - Công nghệ
1912,INF20009,3,Hệ điều hành(224.2)_LT_05_TH_03,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,4,2,TTKT. 601,Cơ sở 1,Nguyễn Thúy Hòa,Kỹ thuật - Công nghệ
1913,INF20141,3,Thị giác máy tính(224.2)_LT_01_(CNTT_CLC),K63,K63,35,0,LT,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,1,3,PHLT_KTCN202,Cơ sở 1,Nguyễn Thị Minh Tâm,Kỹ thuật - Công nghệ
1914,INF21107,3,Toán rời rạc(224.2)_LT_01_(CNTT_CLC),K64,K64,32,0,LT,"23 -> 29, 31 -> 38",02/08/2025,05/24/2025,3,7,6,3,B2_203,Cơ sở 1,Trần Xuân Sang,Kỹ thuật - Công nghệ
1915,INF21113,4,Phân tích và thiết kế hệ thống thông tin(224.2)_DAMH_01_(SP Tin),K64,K64,40,0,DAMH,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,4,6,2,4,D3_205,Cơ sở 1,Lê Văn Tấn,Kỹ thuật - Công nghệ
1916,INF21113,4,Phân tích và thiết kế hệ thống thông tin(224.2)_DAMH_02_(KHMT),K64,K64,40,0,DAMH,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,4,5,6,4,D3_205,Cơ sở 1,Lê Văn Tấn,Kỹ thuật - Công nghệ
1917,INF21117,3,Tiếng Anh chuyên ngành CNTT(224.2)_LT_01_(CNTT_CLC),K64,K64,32,0,LT,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,1,3,D3_205,Cơ sở 1,Phạm Thị Thu Hiền,Kỹ thuật - Công nghệ
1918,INF22105,3,Cấu trúc dữ liệu và giải thuật(224.1)_LT_01,K64,K64,30,0,LT,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,8,3,D3_303,Cơ sở 1,Nguyễn Thị Uyên,Kỹ thuật - Công nghệ
2173,INF31001,3,Kiến trúc và bảo trì máy tính(224.1)_LT_01_TH_03,K65,K65,15,0,TH/TN,"28 -> 30, 32 -> 38",03/10/2025,05/19/2025,3,2,8,3,TTKT. 508,Cơ sở 1,Nguyễn Quang Ninh,Kỹ thuật - Công nghệ
1920,INF30001,3,Kiến trúc máy tính(224.2)_LT_02,K64,K64,50,0,LT,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,3,3,D3_301,Cơ sở 1,Nguyễn Quang Ninh,Kỹ thuật - Công nghệ
1921,INF30001,3,Kiến trúc máy tính(224.2)_LT_03,K64,K64,50,0,LT,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,8,3,A2 203,Cơ sở 1,Nguyễn Quang Ninh,Kỹ thuật - Công nghệ
1922,INF30001,3,Kiến trúc máy tính(224.2)_LT_04,K64,K64,50,0,LT,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,3,3,A3 401,Cơ sở 1,Nguyễn Quang Ninh,Kỹ thuật - Công nghệ
1923,INF30001,3,Kiến trúc máy tính(224.2)_LT_05,K64,K64,50,0,LT,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,8,3,B3_505,Cơ sở 1,Nguyễn Quang Ninh,Kỹ thuật - Công nghệ
1924,INF30001,3,Kiến trúc máy tính(224.2)_LT_06,K64,K64,60,0,LT,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,3,6,1,3,D3_302,Cơ sở 1,Nguyễn Quang Ninh,Kỹ thuật - Công nghệ
1925,INF30001,3,Kiến trúc máy tính(224.2)_LT_07_(KHMT),K64,K64,50,0,LT,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,8,3,D3.104,Cơ sở 1,Nguyễn Quang Ninh,Kỹ thuật - Công nghệ
1926,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_01_(SP Tin học),K64,K64,30,0,LT,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,2,2,1,2,D3_204,Cơ sở 1,Hồ Thị Huyền Thương,Kỹ thuật - Công nghệ
1927,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_01_(SP Tin học)_TH_01,K64,K64,15,0,TH/TN,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,1,2,TTKT. 603,Cơ sở 1,Hồ Thị Huyền Thương,Kỹ thuật - Công nghệ
1928,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_01_(SP Tin học)_TH_02,K64,K64,15,0,TH/TN,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,7,2,TTKT. 603,Cơ sở 1,Hồ Thị Huyền Thương,Kỹ thuật - Công nghệ
1929,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_02_(CNTT_CLC),K64,K64,35,0,LT,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,2,4,9,2,A1 305,Cơ sở 1,Nguyễn Thị Minh Tâm,Kỹ thuật - Công nghệ
1930,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_02_(CNTT_CLC)_TH_01,K64,K64,16,0,TH/TN,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,4,2,TTKT. 603,Cơ sở 1,Nguyễn Thị Minh Tâm,Kỹ thuật - Công nghệ
1931,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_02_(CNTT_CLC)_TH_02,K64,K64,16,0,TH/TN,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,3,6,4,2,TTKT. 603,Cơ sở 1,Nguyễn Thị Minh Tâm,Kỹ thuật - Công nghệ
1932,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_03,K64,K64,60,0,LT,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,2,2,9,2,A3 403,Cơ sở 1,Hồ Thị Huyền Thương,Kỹ thuật - Công nghệ
1933,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_03_TH_01,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,3,2,TTKT. 603,Cơ sở 1,Hồ Thị Huyền Thương,Kỹ thuật - Công nghệ
1934,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_03_TH_02,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,7,2,TTKT. 603,Cơ sở 1,Hồ Thị Huyền Thương,Kỹ thuật - Công nghệ
1935,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_03_TH_03,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,3,2,TTKT. 603,Cơ sở 1,Hồ Thị Huyền Thương,Kỹ thuật - Công nghệ
1936,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_04,K64,K64,60,0,LT,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,2,3,1,2,A3 401,Cơ sở 1,Hồ Thị Huyền Thương,Kỹ thuật - Công nghệ
1937,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_04_TH_01,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,9,2,TTKT. 603,Cơ sở 1,Hồ Thị Huyền Thương,Kỹ thuật - Công nghệ
1938,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_04_TH_02,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,3,2,TTKT. 604,Cơ sở 1,Hồ Thị Huyền Thương,Kỹ thuật - Công nghệ
1939,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_04_TH_03,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,7,2,TTKT. 603,Cơ sở 1,Hồ Thị Huyền Thương,Kỹ thuật - Công nghệ
1940,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_05,K64,K64,60,0,LT,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,2,4,1,2,A2 405,Cơ sở 1,Hồ Thị Huyền Thương,Kỹ thuật - Công nghệ
1941,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_05_TH_01,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,9,2,TTKT. 603,Cơ sở 1,Hồ Thị Huyền Thương,Kỹ thuật - Công nghệ
1942,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_05_TH_02,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,7,2,TTKT. 603,Cơ sở 1,Hồ Thị Huyền Thương,Kỹ thuật - Công nghệ
1943,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_05_TH_03,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,9,2,TTKT. 603,Cơ sở 1,Hồ Thị Huyền Thương,Kỹ thuật - Công nghệ
1944,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_06,K64,K64,60,0,LT,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,2,5,1,2,A1 304,Cơ sở 1,Nguyễn Thị Minh Tâm,Kỹ thuật - Công nghệ
1945,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_06_TH_01,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,3,6,2,2,TTKT. 603,Cơ sở 1,Nguyễn Thị Minh Tâm,Kỹ thuật - Công nghệ
1946,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_06_TH_02,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,3,6,9,2,TTKT. 603,Cơ sở 1,Nguyễn Thị Minh Tâm,Kỹ thuật - Công nghệ
1947,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_06_TH_03,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,9,2,TTKT. 605,Cơ sở 1,Nguyễn Thị Minh Tâm,Kỹ thuật - Công nghệ
1948,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_07,K64,K64,60,0,LT,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,2,5,6,2,A2 404,Cơ sở 1,Nguyễn Thị Minh Tâm,Kỹ thuật - Công nghệ
1949,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_07_TH_01,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,2,2,TTKT. 607,Cơ sở 1,Nguyễn Thị Minh Tâm,Kỹ thuật - Công nghệ
1950,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_07_TH_02,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,4,2,TTKT. 607,Cơ sở 1,Nguyễn Thị Minh Tâm,Kỹ thuật - Công nghệ
1951,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_07_TH_03,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,6,2,TTKT. 607,Cơ sở 1,Nguyễn Thị Minh Tâm,Kỹ thuật - Công nghệ
1952,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_08_(KHMT),K64,K64,40,0,LT,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,2,6,6,2,B3_304,Cơ sở 1,Nguyễn Thị Minh Tâm,Kỹ thuật - Công nghệ
1953,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_08_(KHMT)_TH_01,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,8,2,TTKT. 607,Cơ sở 1,Nguyễn Thị Minh Tâm,Kỹ thuật - Công nghệ
1954,INF30007,3,Hệ quản trị cơ sở dữ liệu(224.2)_LT_08_(KHMT)_TH_02,K64,K64,20,0,TH/TN,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,4,2,TTKT. 607,Cơ sở 1,Nguyễn Thị Minh Tâm,Kỹ thuật - Công nghệ
1955,INF30019,3,Toán rời rạc(224.2)_LT_01,K63,K63,45,0,LT,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,6,3,A2 203,Cơ sở 1,Nguyễn Thị Minh Tâm,Kỹ thuật - Công nghệ
1957,INF30033,3,An toàn thông tin(224.2)_LT_01,K63,K63,40,0,LT,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,6,3,PHLT_KTCN202,Cơ sở 1,Phạm Trà My,Kỹ thuật - Công nghệ
